txn_date,bank,type,total,success
2026-01-24,"STRIDE BANK, N.A.",first_trans,2,0
2026-01-24,"STRIDE BANK, NATIONAL ASSOCIATION",first_trans,6,2
2026-01-24,"STRIDE BANK, NATIONAL ASSOCIATION",other_trans,1,1
2026-01-24,"STRIDE BANK, NATIONAL ASSOCIATION",subscription_trans,4,1
2026-01-24,"STRIDE BANK, NATIONAL ASSOCIATION",token_trans,1,1
2026-01-24,SUMMIT CREDIT UNION,other_trans,3,2
2026-01-24,SUNCOAST CREDIT UNION,token_trans,3,3
2026-01-24,SUTTON BANK,first_trans,4,2
2026-01-24,SUTTON BANK,other_trans,1,1
2026-01-24,SUTTON BANK,subscription_trans,1,0
2026-01-24,SUTTON BANK,token_trans,1,0
2026-01-24,SYNCHRONY BANK,first_trans,4,1
2026-01-24,SYNCHRONY BANK,subscription_trans,1,0
2026-01-24,SYNCHRONY BANK,token_trans,13,9
2026-01-24,TD BANK USA NORDSTROM,other_trans,2,0
2026-01-24,TD BANK USA NORDSTROM,subscription_trans,1,0
2026-01-24,"TD BANK, NATIONAL ASSOCIATION",first_trans,1,1
2026-01-24,"TD BANK, NATIONAL ASSOCIATION",subscription_trans,1,1
2026-01-24,"TD BANK, NATIONAL ASSOCIATION",token_trans,6,6
2026-01-24,TEG FEDERAL CREDIT UNION,other_trans,1,0
2026-01-24,TEG FEDERAL CREDIT UNION,token_trans,1,0
2026-01-24,THE BANCORP BANK NATIONAL ASSOCIATION,first_trans,3,3
2026-01-24,THE BANCORP BANK NATIONAL ASSOCIATION,other_trans,1,0
2026-01-24,THE BANCORP BANK NATIONAL ASSOCIATION,subscription_trans,1,0
2026-01-24,THE BANCORP BANK NATIONAL ASSOCIATION,token_trans,5,4
2026-01-24,"THE BANCORP BANK, NATIONAL ASSOCIATION",first_trans,6,3
2026-01-24,"THE BANCORP BANK, NATIONAL ASSOCIATION",subscription_trans,2,0
2026-01-24,"THE BANCORP BANK, NATIONAL ASSOCIATION",token_trans,9,7
2026-01-24,THE GOLDEN 1 CREDIT UNION,subscription_trans,2,0
2026-01-24,THE HALSTEAD BANK,token_trans,1,1
2026-01-24,THE SOUTHERN CREDIT UNION,token_trans,27,27
2026-01-24,TOLLESON PRIVATE BANK,token_trans,3,3
2026-01-24,"TRANSPORTATION ALLIANCE BANK, INC. D/B/A TAB BANK",subscription_trans,1,0
2026-01-24,TRAVIS CREDIT UNION,first_trans,1,1
2026-01-24,TRAVIS CREDIT UNION,token_trans,3,1
2026-01-24,TRUIST BANK,other_trans,2,1
2026-01-24,TRUIST BANK,subscription_trans,2,1
2026-01-24,TRUIST BANK,token_trans,16,16
2026-01-24,TRUSTMARK NATIONAL BANK,first_trans,1,1
2026-01-24,TTCU FEDERAL CREDIT UNION,subscription_trans,1,0
2026-01-24,U. S. EAGLE FEDERAL CREDIT UNION,subscription_trans,1,0
2026-01-24,U.S. BANK NATIONAL ASSOCIATION,first_trans,2,2
2026-01-24,U.S. BANK NATIONAL ASSOCIATION,other_trans,2,1
2026-01-24,U.S. BANK NATIONAL ASSOCIATION,subscription_trans,6,4
2026-01-24,U.S. BANK NATIONAL ASSOCIATION,token_trans,18,15
2026-01-24,U.S. BANK NATIONAL ASSOCIATION-CREDIT,other_trans,3,2
2026-01-24,U.S. BANK NATIONAL ASSOCIATION-CREDIT,subscription_trans,2,1
2026-01-24,U.S. BANK NATIONAL ASSOCIATION-CREDIT,token_trans,7,7
2026-01-24,UNITED HERITAGE CREDIT UNION,subscription_trans,1,1
2026-01-24,UNIVERSITY FEDERAL CREDIT UNION,first_trans,2,2
2026-01-24,UNIVERSITY FEDERAL CREDIT UNION,token_trans,3,3
2026-01-24,USAA FEDERAL SAVINGS BANK,subscription_trans,1,0
2026-01-24,USAA FEDERAL SAVINGS BANK,token_trans,1,1
2026-01-24,USAA FEDERAL SAVINGS BANK - CREDIT,subscription_trans,2,2
2026-01-24,UWHARRIE BANK,token_trans,1,1
2026-01-24,VANTAGE CREDIT UNION,other_trans,1,1
2026-01-24,VANTAGE WEST CREDIT UNION,first_trans,4,4
2026-01-24,VANTAGE WEST CREDIT UNION,other_trans,2,2
2026-01-24,VANTAGE WEST CREDIT UNION,subscription_trans,1,0
2026-01-24,VANTAGE WEST CREDIT UNION,token_trans,3,3
2026-01-24,VELOCITY COMMUNITY FEDERAL CREDIT UNION,subscription_trans,1,0
2026-01-24,VERIDIAN CREDIT UNION,subscription_trans,1,0
2026-01-24,"VIRGINIA CREDIT UNION, INC.",other_trans,1,1
2026-01-24,VYSTAR CREDIT UNION,subscription_trans,1,0
2026-01-24,VYSTAR CREDIT UNION,token_trans,3,3
2026-01-24,WEBBANK,first_trans,1,0
2026-01-24,WEBBANK,other_trans,1,0
2026-01-24,WEBBANK,token_trans,2,0
2026-01-24,"WELLS FARGO BANK, N.A.",first_trans,2,1
2026-01-24,"WELLS FARGO BANK, N.A.",other_trans,2,1
2026-01-24,"WELLS FARGO BANK, NATIONAL ASSOCIATION",first_trans,8,3
2026-01-24,"WELLS FARGO BANK, NATIONAL ASSOCIATION",other_trans,1,1
2026-01-24,"WELLS FARGO BANK, NATIONAL ASSOCIATION",subscription_trans,13,5
2026-01-24,"WELLS FARGO BANK, NATIONAL ASSOCIATION",token_trans,76,67
2026-01-24,WOODFOREST NATIONAL BANK,first_trans,1,0
2026-01-24,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION",token_trans,7,7
2026-01-25,"ACADEMY BANK, NATIONAL ASSOCIATION",token_trans,2,2
2026-01-25,ALLY BANK,subscription_trans,1,0
2026-01-25,ALTURA CREDIT UNION,subscription_trans,1,1
2026-01-25,AMERICA FIRST FEDERAL CREDIT UNION,subscription_trans,1,0
2026-01-25,AMERICAN 1 CREDIT UNION,token_trans,1,0
2026-01-25,AMERICAN EXPRESS US CONSUMER,first_trans,3,1
2026-01-25,AMERICAN EXPRESS US CONSUMER,subscription_trans,4,3
2026-01-25,AMERICAN EXPRESS US CONSUMER,token_trans,27,22
2026-01-25,ARTHUR STATE BANK,token_trans,1,1
2026-01-25,ARVEST BANK,subscription_trans,1,1
2026-01-25,"ASSOCIATED BANK, N.A.",first_trans,1,0
2026-01-25,"ASSOCIATED BANK, N.A.",token_trans,5,5
2026-01-25,AXP PREPAID MANAGEMENT COMPANY,first_trans,1,0
2026-01-25,BANK OF AMERICA - CONSUMER CREDIT,subscription_trans,1,0
2026-01-25,BANK OF AMERICA - CONSUMER CREDIT,token_trans,42,42
2026-01-25,"BANK OF AMERICA, NATIONAL ASSOCIATION",first_trans,8,7
2026-01-25,"BANK OF AMERICA, NATIONAL ASSOCIATION",other_trans,3,0
2026-01-25,"BANK OF AMERICA, NATIONAL ASSOCIATION",subscription_trans,19,7
2026-01-25,"BANK OF AMERICA, NATIONAL ASSOCIATION",token_trans,29,26
2026-01-25,BANK OF ANN ARBOR,subscription_trans,1,1
2026-01-25,BANK OF HAWAII,subscription_trans,1,0
2026-01-25,"BANK OF MISSOURI, THE",subscription_trans,1,1
2026-01-25,"BANK OF MISSOURI, THE",token_trans,3,1
2026-01-25,BANK OF PERRY COUNTY,token_trans,1,1
2026-01-25,BANK OZK,token_trans,1,1
2026-01-25,BANK RHODE ISLAND,subscription_trans,1,1
2026-01-25,"BANKERS BANK, THE",subscription_trans,1,0
2026-01-25,BANKFLORIDA,subscription_trans,1,1
2026-01-25,BARCLAYS BANK DELAWARE,other_trans,1,0
2026-01-25,BARCLAYS BANK DELAWARE,token_trans,13,13
2026-01-25,BAYPORT CREDIT UNION,token_trans,2,1
2026-01-25,BEACON CREDIT UNION,first_trans,1,1
2026-01-25,BEACON CREDIT UNION,other_trans,1,0
2026-01-25,BLUE FEDERAL CREDIT UNION,subscription_trans,1,0
2026-01-25,BOEING EMPLOYEES CREDIT UNION,token_trans,1,1
2026-01-25,"BOKF, NATIONAL ASSOCIATION",subscription_trans,1,0
2026-01-25,BRANCH BANKING AND TRUST COMPANY,subscription_trans,1,0
2026-01-25,CALIFORNIA EBT,first_trans,2,0
2026-01-25,CANYON VIEW FEDERAL CREDIT UNION,token_trans,1,0
2026-01-25,CAPITAL AREA FEDERAL CREDIT UNION,subscription_trans,1,1
2026-01-25,"CAPITAL BANK, NATIONAL ASSOCIATION",token_trans,1,1
2026-01-25,"CAPITAL ONE BANK (USA), N.A.",first_trans,1,0
2026-01-25,"CAPITAL ONE BANK (USA), NATIONAL ASSOCIATION",token_trans,2,2
2026-01-25,"CAPITAL ONE, NATIONAL ASSOCIATION",first_trans,5,5
2026-01-25,"CAPITAL ONE, NATIONAL ASSOCIATION",other_trans,3,3
2026-01-25,"CAPITAL ONE, NATIONAL ASSOCIATION",subscription_trans,12,10
2026-01-25,"CAPITAL ONE, NATIONAL ASSOCIATION",token_trans,62,62
2026-01-25,CARD SERVICES FOR CREDIT UNIONS,first_trans,1,1
2026-01-25,CARD SERVICES FOR CREDIT UNIONS,subscription_trans,2,2
2026-01-25,"CARD SERVICES FOR CREDIT UNIONS, INC.",first_trans,2,0
2026-01-25,CELTIC BANK CORPORATION,token_trans,2,0
2026-01-25,"CENTRAL TRUST BANK, THE",subscription_trans,1,0
2026-01-25,"CES CREDIT UNION, INC.",first_trans,1,1
2026-01-25,"CHARLES SCHWAB BANK, SSB",first_trans,2,2
2026-01-25,"CHARLES SCHWAB BANK, SSB",other_trans,2,2
2026-01-25,"CHARLES SCHWAB BANK, SSB",token_trans,2,2
2026-01-25,"CHASE BANK USA, N.A.",subscription_trans,2,1
2026-01-25,"CHASE BANK USA, N.A.",token_trans,1,1
2026-01-25,CHENEY FEDERAL CREDIT UNION,subscription_trans,1,1
2026-01-25,CHOICE FINANCIAL GROUP,subscription_trans,1,1
2026-01-25,CITIBANK N.A.,other_trans,2,1
2026-01-25,CITIBANK N.A.,subscription_trans,5,3
2026-01-25,CITIBANK N.A.,token_trans,8,8
2026-01-25,"CITIBANK, N.A.- COSTCO",other_trans,3,1
2026-01-25,"CITIBANK, N.A.- COSTCO",subscription_trans,2,2
2026-01-25,"CITIBANK, N.A.- COSTCO",token_trans,15,15
2026-01-25,"CITIBANK, NATIONAL ASSOCIATION - CONSUMER",token_trans,3,3
2026-01-25,CITIZENS BANK OF LAS CRUCES,subscription_trans,1,0
2026-01-25,CITIZENS BANK OF THE SOUTH,token_trans,1,1
2026-01-25,"CITIZENS BANK, N.A.",subscription_trans,1,1
2026-01-25,"CITIZENS BANK, N.A.",token_trans,2,2
2026-01-25,"CNB BANK AND TRUST, N.A.",subscription_trans,1,0
2026-01-25,COASTAL COMMUNITY BANK,first_trans,5,3
2026-01-25,COMENITY BANK,token_trans,1,1
2026-01-25,COMENITY CAPITAL BANK,subscription_trans,1,0
2026-01-25,COMENITY CAPITAL BANK,token_trans,2,2
2026-01-25,COMERICA BANK,first_trans,1,1
2026-01-25,"COMMUNITY BANK, NATIONAL ASSOCIATION",subscription_trans,1,0
2026-01-25,COMMUNITY FEDERAL SAVINGS BANK,first_trans,1,0
2026-01-25,COMMUNITYAMERICA CREDIT UNION,first_trans,1,1
2026-01-25,COMMUNITYAMERICA CREDIT UNION,subscription_trans,1,0
2026-01-25,CONSUMERS CREDIT UNION,token_trans,1,1
2026-01-25,COPPER STATE CREDIT UNION,other_trans,1,1
2026-01-25,COPPER STATE CREDIT UNION,token_trans,2,2
2026-01-25,CREDIT ONE BANK,other_trans,1,1
2026-01-25,CREDIT ONE BANK,subscription_trans,1,0
2026-01-25,CREDIT ONE BANK,token_trans,3,1
2026-01-25,"CREDIT ONE BANK, NATIONAL ASSOCIATION",first_trans,1,1
2026-01-25,"CREDIT ONE BANK, NATIONAL ASSOCIATION",other_trans,3,1
2026-01-25,"CREDIT ONE BANK, NATIONAL ASSOCIATION",subscription_trans,4,4
2026-01-25,"CREDIT ONE BANK, NATIONAL ASSOCIATION",token_trans,2,2
2026-01-25,CREDIT UNION 1,subscription_trans,1,1
2026-01-25,CROSS RIVER BANK,subscription_trans,1,1
2026-01-25,CU COOPERATIVE SYSTEMS,first_trans,1,1
2026-01-25,CU COOPERATIVE SYSTEMS,other_trans,1,1
2026-01-25,"CU COOPERATIVE SYSTEMS, LLC",token_trans,7,6
2026-01-25,DATA CENTER INCORPORATED,first_trans,2,0
2026-01-25,DFCU FINANCIAL,subscription_trans,1,0
2026-01-25,DIAMOND CREDIT UNION,first_trans,1,1
2026-01-25,DISCOVER ISSUER,first_trans,7,2
2026-01-25,DISCOVER ISSUER,other_trans,3,2
2026-01-25,DISCOVER ISSUER,subscription_trans,6,2
2026-01-25,DISCOVER ISSUER,token_trans,18,16
2026-01-25,EAGLE ONE FEDERAL CREDIT UNION,subscription_trans,1,0
2026-01-25,EASTERN BANK,other_trans,1,1
2026-01-25,EVANSVILLE TEACHERS FEDERAL CREDIT UNION,subscription_trans,1,1
2026-01-25,EVOLVE BANK & TRUST,first_trans,1,1
2026-01-25,EVOLVE BANK & TRUST,subscription_trans,1,0
2026-01-25,"FIDELITY INFORMATION SERVICES, INC.",first_trans,1,1
2026-01-25,"FIDELITY INFORMATION SERVICES, INC.",other_trans,1,1
2026-01-25,"FIDELITY INFORMATION SERVICES, INC.",subscription_trans,1,1
2026-01-25,"FIDELITY INFORMATION SERVICES, INC.",token_trans,1,1
2026-01-25,"FIDELITY NATIONAL INFORMATION SERVICES, INC.",first_trans,1,0
2026-01-25,FIFTH THIRD BANK,subscription_trans,1,0
2026-01-25,FIFTH THIRD BANK,token_trans,3,3
2026-01-25,"FIFTH THIRD BANK, THE",first_trans,2,2
2026-01-25,"FIFTH THIRD BANK, THE",subscription_trans,2,1
2026-01-25,"FIFTH THIRD BANK, THE",token_trans,2,0
2026-01-25,FINANCIAL PARTNERS CREDIT UNION,first_trans,1,1
2026-01-25,FINANCIAL PARTNERS CREDIT UNION,other_trans,1,1
2026-01-25,FIRST BANK AND TRUST,first_trans,2,1
2026-01-25,FIRST CLASS COMMUNITY CREDIT UNION,first_trans,1,1
2026-01-25,FIRST COMMUNITY CREDIT UNION,token_trans,1,1
2026-01-25,FIRST NATIONAL BANK OF OMAHA,other_trans,1,1
2026-01-25,FIRST NATIONAL BANK OF OMAHA,subscription_trans,1,1
2026-01-25,FIRST NATIONAL BANK OF OMAHA,token_trans,16,16
2026-01-25,FIRST NATIONAL BANK TEXAS,subscription_trans,1,0
2026-01-25,FIRST PREMIER BANK,subscription_trans,1,0
2026-01-25,FIRST SECURITY BANK,other_trans,2,2
2026-01-25,FIRST SECURITY BANK,token_trans,4,4
2026-01-25,FIRST STATE BANK AND TRUST COMPANY,first_trans,3,1
2026-01-25,FIRST UNITED BANK AND TRUST COMPANY,first_trans,1,0
2026-01-25,FIRSTBANK,token_trans,11,9
2026-01-25,FISERV SOLUTIONS LLC,first_trans,1,1
2026-01-25,"FISERV SOLUTIONS, LLC",first_trans,3,2
2026-01-25,"FISERV SOLUTIONS, LLC",other_trans,1,1
2026-01-25,"FISERV SOLUTIONS, LLC",subscription_trans,1,1
2026-01-25,"FISERV SOLUTIONS, LLC",token_trans,3,2
2026-01-25,"FLAGSTAR BANK,N.A",first_trans,1,1
2026-01-25,"FLAGSTAR BANK,N.A",token_trans,1,1
2026-01-25,FLATWATER BANK,other_trans,6,6
2026-01-25,"FNB BANK, INC.",token_trans,1,1
2026-01-25,FROST BANK,token_trans,6,1
2026-01-25,"FSNB, NATIONAL ASSOCIATION",subscription_trans,1,0
2026-01-25,"FULTON BANK, NATIONAL ASSOCIATION",token_trans,1,1
2026-01-25,GOLDEN PACIFIC BANK,token_trans,1,1
2026-01-25,GOLDMAN SACHS BANK USA,first_trans,2,0
2026-01-25,GOLDMAN SACHS BANK USA,other_trans,2,2
2026-01-25,GOLDMAN SACHS BANK USA,subscription_trans,3,0
2026-01-25,GOLDMAN SACHS BANK USA,token_trans,3,3
2026-01-25,GREEN DOT BANK DBA BONNEVILLE BANK,first_trans,7,4
2026-01-25,GREEN DOT BANK DBA BONNEVILLE BANK,other_trans,1,1
2026-01-25,GREEN DOT BANK DBA BONNEVILLE BANK,subscription_trans,6,4
2026-01-25,GREEN DOT BANK DBA BONNEVILLE BANK,token_trans,7,7
2026-01-25,"GUARANTY BANK & TRUST COMPANY OF DELHI, LOUISIANA",first_trans,1,1
2026-01-25,H. P. C. CREDIT UNION,first_trans,1,1
2026-01-25,HANCOCK WHITNEY BANK,subscription_trans,2,1
2026-01-25,HANCOCK WHITNEY BANK,token_trans,8,8
2026-01-25,HARBORSTONE CREDIT UNION,token_trans,1,0
2026-01-25,HENDERSON STATE BANK,token_trans,1,1
2026-01-25,HOLY ROSARY CREDIT UNION,subscription_trans,1,0
2026-01-25,"HSBC BANK USA, NATIONAL ASSOCIATION",other_trans,1,1
2026-01-25,"HSBC BANK USA, NATIONAL ASSOCIATION",token_trans,1,1
2026-01-25,HUNTINGTON NATIONAL BANK,other_trans,1,0
2026-01-25,HUNTINGTON NATIONAL BANK,subscription_trans,1,0
2026-01-25,HUNTINGTON NATIONAL BANK,token_trans,2,2
2026-01-25,"ICBA BANCARD, INC.",subscription_trans,1,0
2026-01-25,IDAHO CENTRAL CREDIT UNION,token_trans,2,2
2026-01-25,JACK HENRY & ASSOCIATES,first_trans,1,0
2026-01-25,JPMORGAN CHASE BANK N.A.,first_trans,9,7
2026-01-25,JPMORGAN CHASE BANK N.A.,other_trans,3,3
2026-01-25,JPMORGAN CHASE BANK N.A.,subscription_trans,12,10
2026-01-25,JPMORGAN CHASE BANK N.A.,token_trans,56,51
2026-01-25,JPMORGAN CHASE BANK N.A. - DEBIT,first_trans,4,4
2026-01-25,JPMORGAN CHASE BANK N.A. - DEBIT,other_trans,4,4
2026-01-25,JPMORGAN CHASE BANK N.A. - DEBIT,subscription_trans,9,4
2026-01-25,JPMORGAN CHASE BANK N.A. - DEBIT,token_trans,38,34
2026-01-25,KEESLER FEDERAL CREDIT UNION,subscription_trans,1,0
2026-01-25,KEYBANK NATIONAL ASSOCIATION,subscription_trans,1,1
2026-01-25,KEYBANK NATIONAL ASSOCIATION,token_trans,1,1
2026-01-25,KNOXVILLE TVA EMPLOYEES CREDIT UNION,token_trans,1,1
2026-01-25,"LEADER BANK, NATIONAL ASSOCIATION",first_trans,1,1
2026-01-25,"LEADER BANK, NATIONAL ASSOCIATION",subscription_trans,1,1
2026-01-25,"LEADER BANK, NATIONAL ASSOCIATION",token_trans,3,3
2026-01-25,LIMESTONE FEDERAL CREDIT UNION,first_trans,1,1
2026-01-25,M&T BANK,subscription_trans,1,0
2026-01-25,MAC FEDERAL CREDIT UNION,subscription_trans,1,1
2026-01-25,MAPS CREDIT UNION,other_trans,1,1
2026-01-25,MATANUSKA VALLEY FEDERAL CREDIT UNION,token_trans,6,3
2026-01-25,MAX CREDIT UNION,subscription_trans,1,0
2026-01-25,MECHANICS BANK,subscription_trans,1,1
2026-01-25,MEMBERS 1ST FEDERAL CREDIT UNION,first_trans,1,1
2026-01-25,MEMBERS 1ST FEDERAL CREDIT UNION,token_trans,7,1
2026-01-25,MERRICK BANK CORPORATION,other_trans,1,1
2026-01-25,MERRICK BANK CORPORATION,subscription_trans,1,1
2026-01-25,MERRICK BANK CORPORATION,token_trans,4,4
2026-01-25,METABANK,first_trans,1,0
2026-01-25,MID-HUDSON VALLEY FEDERAL CREDIT UNION,subscription_trans,1,0
2026-01-25,"MIDDLEFIELD BANKING COMPANY, THE",first_trans,3,1
2026-01-25,"MIDDLEFIELD BANKING COMPANY, THE",token_trans,2,0
2026-01-25,MIDSOUTH COMMUNITY FEDERAL CREDIT UNION,token_trans,9,8
2026-01-25,MYPOINT CREDIT UNION,subscription_trans,1,0
2026-01-25,NATIONAL BANK OF COMMERCE,first_trans,1,1
2026-01-25,NATIONAL INSTITUTES OF HEALTH FEDERAL CREDIT UNION,subscription_trans,1,0
2026-01-25,NAVY FEDERAL CREDIT UNION,first_trans,2,1
2026-01-25,NAVY FEDERAL CREDIT UNION,other_trans,4,1
2026-01-25,NAVY FEDERAL CREDIT UNION,subscription_trans,7,6
2026-01-25,NAVY FEDERAL CREDIT UNION,token_trans,12,6
2026-01-25,NBH BANK,subscription_trans,1,0
2026-01-25,NBKC BANK,first_trans,1,1
2026-01-25,NBKC BANK,token_trans,2,1
2026-01-25,NOBLE FEDERAL CREDIT UNION,subscription_trans,1,0
2026-01-25,OPERATING ENGINEERS LOCAL #3 FEDERAL CREDIT UNION,token_trans,2,2
2026-01-25,"PATHWARD, N.A.",first_trans,1,0
2026-01-25,"PATHWARD, NATIONAL ASSOCIATION",first_trans,1,1
2026-01-25,"PATHWARD, NATIONAL ASSOCIATION",subscription_trans,1,1
2026-01-25,PINNACLE BANK,first_trans,2,2
2026-01-25,"PNC BANK, NATIONAL ASSOCIATION",first_trans,1,1
2026-01-25,"PNC BANK, NATIONAL ASSOCIATION",other_trans,2,0
2026-01-25,"PNC BANK, NATIONAL ASSOCIATION",subscription_trans,8,8
2026-01-25,"PNC BANK, NATIONAL ASSOCIATION",token_trans,1,1
2026-01-25,"PNC BANK, NATIONAL ASSOCIATION - CONSUMER CREDIT",other_trans,2,2
2026-01-25,"PNC BANK, NATIONAL ASSOCIATION - CONSUMER CREDIT",subscription_trans,1,1
2026-01-25,"PNC BANK, NATIONAL ASSOCIATION - CONSUMER CREDIT",token_trans,3,3
2026-01-25,PROVIDENT FEDERAL CREDIT UNION,subscription_trans,1,0
2026-01-25,RANDOLPH BROOKS FEDERAL CREDIT UNION,token_trans,2,2
2026-01-25,RBC BANK (USA),other_trans,3,3
2026-01-25,REDSTONE FEDERAL CREDIT UNION,subscription_trans,1,0
2026-01-25,REDWOOD CREDIT UNION,subscription_trans,1,1
2026-01-25,REGIONS BANK,first_trans,1,1
2026-01-25,REGIONS BANK,subscription_trans,3,1
2026-01-25,RENASANT BANK,token_trans,1,1
2026-01-25,RIDGEDALE FEDERAL CREDIT UNION,subscription_trans,1,1
2026-01-25,RIVERMARK COMMUNITY CREDIT UNION,subscription_trans,1,1
2026-01-25,ROGUE CREDIT UNION,subscription_trans,1,0
2026-01-25,ROYAL CREDIT UNION,subscription_trans,1,1
2026-01-25,SAFE 1 CREDIT UNION,subscription_trans,1,0
2026-01-25,SAFE FEDERAL CREDIT UNION,subscription_trans,1,0
2026-01-25,"SANTANDER BANK, NA",token_trans,1,1
2026-01-25,SEATTLE METROPOLITAN CREDIT UNION,token_trans,4,2
2026-01-25,SECURITY FEDERAL BANK,token_trans,1,1
2026-01-25,"SHAZAM, INC.",first_trans,1,1
2026-01-25,"SHAZAM, INC.",token_trans,1,1
2026-01-25,SHORE UNITED BANK,token_trans,3,2
2026-01-25,SIMMONS BANK,token_trans,2,2
2026-01-25,SPACE COAST CREDIT UNION,first_trans,3,0
2026-01-25,SPACE COAST CREDIT UNION,token_trans,2,0
2026-01-25,STATE EMPLOYEES' CREDIT UNION,token_trans,3,3
2026-01-25,STREATOR ONIZED CREDIT UNION,subscription_trans,1,0
2026-01-25,"STRIDE BANK, NATIONAL ASSOCIATION",first_trans,1,1
2026-01-25,"STRIDE BANK, NATIONAL ASSOCIATION",other_trans,2,1
2026-01-25,"STRIDE BANK, NATIONAL ASSOCIATION",subscription_trans,1,1
2026-01-25,"STRIDE BANK, NATIONAL ASSOCIATION",token_trans,12,11
2026-01-25,SUNCOAST CREDIT UNION,token_trans,1,1
2026-01-25,SUTTON BANK,first_trans,4,3
2026-01-25,SUTTON BANK,other_trans,4,1
2026-01-25,SUTTON BANK,subscription_trans,1,0
2026-01-25,SYNCHRONY BANK,first_trans,1,0
2026-01-25,SYNCHRONY BANK,subscription_trans,2,1
2026-01-25,SYNCHRONY BANK,token_trans,5,5
2026-01-25,"TD BANK, NATIONAL ASSOCIATION",other_trans,2,2
2026-01-25,"TD BANK, NATIONAL ASSOCIATION",subscription_trans,3,2
2026-01-25,"TD BANK, NATIONAL ASSOCIATION",token_trans,25,11
2026-01-25,THE BANCORP BANK NATIONAL ASSOCIATION,first_trans,3,3
2026-01-25,THE BANCORP BANK NATIONAL ASSOCIATION,subscription_trans,2,0
2026-01-25,THE BANCORP BANK NATIONAL ASSOCIATION,token_trans,11,9
2026-01-25,"THE BANCORP BANK, NATIONAL ASSOCIATION",first_trans,3,2
2026-01-25,"THE BANCORP BANK, NATIONAL ASSOCIATION",other_trans,1,1
2026-01-25,"THE BANCORP BANK, NATIONAL ASSOCIATION",subscription_trans,1,0
2026-01-25,"THE BANCORP BANK, NATIONAL ASSOCIATION",token_trans,1,1
2026-01-25,THE FIRST NATIONAL BANK OF QUITAQUE,subscription_trans,1,1
2026-01-25,THE GOLDEN 1 CREDIT UNION,subscription_trans,1,0
2026-01-25,THE PARK NATIONAL BANK,subscription_trans,1,1
2026-01-25,THE SOUTHERN CREDIT UNION,token_trans,27,23
2026-01-25,TOLLESON PRIVATE BANK,subscription_trans,2,1
2026-01-25,TOLLESON PRIVATE BANK,token_trans,1,1
2026-01-25,"TRANSPORTATION ALLIANCE BANK, INC. D/B/A TAB BANK",token_trans,2,2
2026-01-25,TRAVIS CREDIT UNION,subscription_trans,1,0
2026-01-25,TRAVIS CREDIT UNION,token_trans,2,2
2026-01-25,TRUE COMMUNITY CREDIT UNION,other_trans,2,2
2026-01-25,TRUE COMMUNITY CREDIT UNION,token_trans,2,0
2026-01-25,TRUIST BANK,first_trans,1,1
2026-01-25,TRUIST BANK,subscription_trans,2,2
2026-01-25,TRUIST BANK,token_trans,12,12
2026-01-25,TTCU FEDERAL CREDIT UNION,subscription_trans,2,1
2026-01-25,U.S. BANK NATIONAL ASSOCIATION,subscription_trans,4,1
2026-01-25,U.S. BANK NATIONAL ASSOCIATION,token_trans,7,7
2026-01-25,U.S. BANK NATIONAL ASSOCIATION-CREDIT,subscription_trans,3,3
2026-01-25,U.S. BANK NATIONAL ASSOCIATION-CREDIT,token_trans,7,4
2026-01-25,"U.S. BANK, N.A.",first_trans,2,1
2026-01-25,"U.S. BANK, N.A.",subscription_trans,1,0
2026-01-25,UNITED BANK,token_trans,1,1
2026-01-25,UNITED COMMUNITY BANK,subscription_trans,1,1
2026-01-25,UNITED CREDIT UNION,subscription_trans,1,1
2026-01-25,USAA FEDERAL SAVINGS BANK,first_trans,3,3
2026-01-25,USAA FEDERAL SAVINGS BANK,subscription_trans,1,0
2026-01-25,USAA FEDERAL SAVINGS BANK,token_trans,2,2
2026-01-25,USAA FEDERAL SAVINGS BANK - CREDIT,token_trans,1,0
2026-01-25,VANTAGE WEST CREDIT UNION,subscription_trans,2,1
2026-01-25,VELOCITY COMMUNITY FEDERAL CREDIT UNION,subscription_trans,1,0
2026-01-25,VERMONT STATE BANK,other_trans,1,0
2026-01-25,"VIRGINIA CREDIT UNION, INC.",other_trans,1,1
2026-01-25,VYSTAR CREDIT UNION,token_trans,6,6
2026-01-25,WASHINGTON TRUST BANK,token_trans,1,1
2026-01-25,WEBBANK,other_trans,1,0
2026-01-25,WEBBANK,subscription_trans,1,1
2026-01-25,"WELLS FARGO BANK, N.A.",first_trans,2,2
2026-01-25,"WELLS FARGO BANK, N.A.",token_trans,2,2
2026-01-25,"WELLS FARGO BANK, NATIONAL ASSOCIATION",first_trans,4,1
2026-01-25,"WELLS FARGO BANK, NATIONAL ASSOCIATION",other_trans,2,0
2026-01-25,"WELLS FARGO BANK, NATIONAL ASSOCIATION",subscription_trans,25,15
2026-01-25,"WELLS FARGO BANK, NATIONAL ASSOCIATION",token_trans,72,66
2026-01-25,WEOKIE FEDERAL CREDIT UNION,subscription_trans,1,1
2026-01-25,"WESBANCO BANK, INC.",token_trans,1,1
2026-01-25,WESTERN VISTA FEDERAL CREDIT UNION,subscription_trans,1,1
2026-01-25,WINGS FINANCIAL CREDIT UNION,subscription_trans,1,1
2026-01-26,ALLY BANK,subscription_trans,1,0
